# Universal Data Stream pro Robota | Vytvoreno: G-Code Parser v1.0
# TYPE;X;Y;Z;A;B;C;TCP_SPEED;E_RATIO;TEMP;FAN_PCT;LAYER;FEATURE;PROGRESS
P;91.048;52.498;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;91.048;51.919;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;88.951;54.016;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;88.951;53.437;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;91.048;51.341;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;91.048;50.762;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;88.952;52.858;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;88.952;52.280;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;91.048;50.184;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;91.048;49.918;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;90.987;49.666;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;88.952;51.701;0.400;0.000;0.000;0.000;85.542;0.031;240;0;2;3;5
T;88.952;51.122;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;90.777;49.297;0.400;0.000;0.000;0.000;85.542;0.026;240;0;2;3;5
T;90.618;49.150;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;90.446;49.050;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;88.952;50.543;0.400;0.000;0.000;0.000;85.542;0.031;240;0;2;3;5
T;88.952;49.965;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;90.135;48.782;0.400;0.000;0.000;0.000;85.542;0.022;240;0;2;3;5
R;90.135;48.782;0.400;0.000;0.000;0.000;40.000;0.000;240;0;2;3;5
P;88.952;49.965;0.400;0.000;0.000;0.000;120.000;1.022;240;0;2;3;5
P;88.952;50.543;0.400;0.000;0.000;0.000;120.000;0.599;240;0;2;3;5
T;89.397;50.099;0.400;0.000;0.000;0.000;120.000;0.000;240;0;2;3;5
U;89.397;50.099;0.400;0.000;0.000;0.000;40.000;0.000;240;0;2;3;5
T;89.397;50.099;0.600;0.000;0.000;0.000;150.000;0.000;240;0;2;3;5
T;123.601;72.022;0.600;0.000;0.000;0.000;150.000;0.000;240;0;2;3;5
T;123.601;72.022;0.400;0.000;0.000;0.000;150.000;0.000;240;0;2;3;5
U;123.601;72.022;0.400;0.000;0.000;0.000;25.000;0.000;240;0;2;3;5
T;125.687;69.936;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;125.629;69.653;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;125.555;69.489;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;122.732;72.313;0.400;0.000;0.000;0.000;85.542;0.032;240;0;2;3;5
T;121.362;73.104;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;125.288;69.178;0.400;0.000;0.000;0.000;85.542;0.024;240;0;2;3;5
T;125.154;69.084;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;124.898;68.989;0.400;0.000;0.000;0.000;85.542;0.014;240;0;2;3;5
P;119.991;73.896;0.400;0.000;0.000;0.000;85.542;0.033;240;0;2;3;5
T;118.621;74.687;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;124.289;69.019;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;124.173;69.061;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;122.983;69.747;0.400;0.000;0.000;0.000;85.542;0.031;240;0;2;3;5
P;117.251;75.479;0.400;0.000;0.000;0.000;85.542;0.028;240;0;2;3;5
T;115.881;76.270;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;121.615;70.537;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;120.247;71.326;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;114.511;77.062;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;113.141;77.853;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;118.879;72.116;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;117.510;72.905;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;111.771;78.644;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;110.401;79.436;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;116.142;73.694;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;114.774;74.484;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;109.031;80.227;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;107.661;81.019;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;113.406;75.273;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;112.038;76.063;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;106.291;81.810;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;104.921;82.602;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;110.670;76.852;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;109.302;77.642;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;103.551;83.393;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;102.181;84.184;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;107.934;78.431;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;106.566;79.220;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;100.811;84.976;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;99.440;85.767;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;105.198;80.010;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;103.830;80.799;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;98.070;86.559;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;96.700;87.350;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;102.462;81.589;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;101.094;82.378;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;88.173;95.299;0.400;0.000;0.000;0.000;85.542;0.031;240;0;2;3;5
T;87.904;94.989;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;99.726;83.168;0.400;0.000;0.000;0.000;85.542;0.033;240;0;2;3;5
T;98.357;83.957;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;87.574;94.741;0.400;0.000;0.000;0.000;85.542;0.030;240;0;2;3;5
T;87.356;94.577;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;87.218;94.518;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;96.989;84.747;0.400;0.000;0.000;0.000;85.542;0.034;240;0;2;3;5
T;95.621;85.536;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;86.812;94.345;0.400;0.000;0.000;0.000;85.542;0.030;240;0;2;3;5
T;86.680;94.289;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;86.345;94.234;0.400;0.000;0.000;0.000;85.542;0.020;240;0;2;3;5
P;94.513;86.066;0.400;0.000;0.000;0.000;85.542;0.033;240;0;2;3;5
T;94.364;85.807;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;94.183;85.817;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;85.817;94.183;0.400;0.000;0.000;0.000;85.542;0.034;240;0;2;3;5
T;85.636;94.193;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;85.487;93.934;0.400;0.000;0.000;0.000;85.542;0.013;240;0;2;3;5
P;93.656;85.766;0.400;0.000;0.000;0.000;85.542;0.033;240;0;2;3;5
T;93.320;85.711;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;93.188;85.655;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;84.379;94.464;0.400;0.000;0.000;0.000;85.542;0.034;240;0;2;3;5
T;83.011;95.253;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;92.782;85.482;0.400;0.000;0.000;0.000;85.542;0.030;240;0;2;3;5
T;92.644;85.423;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;92.426;85.259;0.400;0.000;0.000;0.000;85.542;0.015;240;0;2;3;5
P;81.643;96.043;0.400;0.000;0.000;0.000;85.542;0.033;240;0;2;3;5
T;80.274;96.832;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;92.096;85.011;0.400;0.000;0.000;0.000;85.542;0.031;240;0;2;3;5
T;91.827;84.701;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;78.906;97.622;0.400;0.000;0.000;0.000;85.542;0.033;240;0;2;3;5
T;77.538;98.411;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;83.300;92.650;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;81.930;93.441;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;76.170;99.201;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;74.802;99.990;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;80.560;94.233;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;79.190;95.024;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;73.434;100.780;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;72.066;101.569;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;77.819;95.816;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;76.449;96.607;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;70.698;102.358;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;69.330;103.148;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;75.079;97.398;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;73.709;98.190;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;67.962;103.937;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;66.594;104.727;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;72.339;98.981;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;70.969;99.773;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;65.226;105.516;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;63.858;106.306;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;69.599;100.564;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;68.229;101.356;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;62.490;107.095;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;61.122;107.884;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;66.859;102.147;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;65.489;102.938;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;59.753;108.674;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;58.385;109.463;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;64.119;103.730;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;62.749;104.521;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;57.017;110.253;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;55.827;110.939;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;55.711;110.981;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;61.379;105.313;0.400;0.000;0.000;0.000;85.542;0.033;240;0;2;3;5
T;60.009;106.104;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;55.102;111.011;0.400;0.000;0.000;0.000;85.542;0.026;240;0;2;3;5
T;54.846;110.916;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;54.712;110.822;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;58.639;106.896;0.400;0.000;0.000;0.000;85.542;0.033;240;0;2;3;5
T;57.268;107.687;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;54.445;110.511;0.400;0.000;0.000;0.000;85.542;0.021;240;0;2;3;5
T;54.371;110.347;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;54.313;110.064;0.400;0.000;0.000;0.000;85.542;0.013;240;0;2;3;5
P;56.399;107.978;0.400;0.000;0.000;0.000;85.542;0.031;240;0;2;3;5
R;56.399;107.978;0.400;0.000;0.000;0.000;40.000;0.000;240;0;2;3;5
P;54.363;110.014;0.400;0.000;0.000;0.000;120.000;0.461;240;0;2;3;5
U;54.363;110.014;0.400;0.000;0.000;0.000;40.000;0.000;240;0;2;3;5
T;54.363;110.014;0.600;0.000;0.000;0.000;150.000;0.000;240;0;2;3;5
T;54.162;70.289;0.600;0.000;0.000;0.000;150.000;0.000;240;0;2;3;5
T;54.162;70.289;0.400;0.000;0.000;0.000;150.000;0.000;240;0;2;3;5
U;54.162;70.289;0.400;0.000;0.000;0.000;25.000;0.000;240;0;2;3;5
T;55.493;68.958;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;55.736;69.019;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
T;55.922;69.108;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;54.473;70.557;0.400;0.000;0.000;0.000;85.542;0.031;240;0;2;3;5
T;54.579;70.703;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;54.751;70.858;0.400;0.000;0.000;0.000;85.542;0.007;240;0;2;3;5
P;56.289;69.319;0.400;0.000;0.000;0.000;85.542;0.030;240;0;2;3;5
T;56.656;69.531;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;55.117;71.070;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;55.484;71.282;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;57.023;69.742;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;57.390;69.954;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;55.850;71.494;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;56.217;71.706;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;57.757;70.166;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;58.124;70.378;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;56.584;71.918;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;56.951;72.129;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;58.490;70.590;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;58.857;70.801;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;57.317;72.341;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;57.684;72.553;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;59.224;71.013;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;59.591;71.225;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;58.051;72.765;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;58.418;72.977;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;59.958;71.437;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;60.325;71.649;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;58.785;73.189;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;59.151;73.401;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;60.692;71.860;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;61.058;72.072;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;59.518;73.612;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;59.885;73.824;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;61.425;72.284;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;61.792;72.496;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;60.252;74.036;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;60.618;74.248;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;62.159;72.708;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;62.526;72.919;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;60.985;74.460;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;61.352;74.672;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;62.893;73.131;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;63.259;73.343;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;61.719;74.884;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;62.085;75.096;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;63.626;73.555;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;63.993;73.767;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;62.452;75.307;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;62.819;75.519;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;5
P;64.360;73.978;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;5
T;64.727;74.190;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;63.186;75.731;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;63.553;75.943;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;65.094;74.402;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;65.460;74.614;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;63.919;76.155;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;64.286;76.367;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;65.827;74.826;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;66.194;75.037;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;64.653;76.579;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;65.020;76.790;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;66.561;75.249;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;66.928;75.461;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;65.386;77.002;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;65.753;77.214;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;67.295;75.673;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;67.662;75.884;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;66.120;77.426;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;66.487;77.638;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;68.028;76.096;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;68.395;76.308;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;66.853;77.850;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;67.220;78.062;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;68.762;76.520;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;69.129;76.732;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;67.587;78.274;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;67.954;78.485;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;69.496;76.943;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;69.863;77.155;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;68.321;78.697;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;68.687;78.909;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;70.229;77.367;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;70.596;77.579;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;69.054;79.121;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;69.421;79.333;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;70.963;77.791;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;71.330;78.002;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;69.788;79.545;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;70.154;79.757;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;71.697;78.214;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;72.064;78.426;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;70.521;79.968;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;70.888;80.180;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;72.430;78.638;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;72.797;78.850;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;71.255;80.392;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;71.621;80.604;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;73.164;79.061;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;73.531;79.273;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;71.988;80.816;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;72.355;81.028;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;73.898;79.485;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;74.265;79.697;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;72.722;81.240;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;73.088;81.452;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;74.632;79.909;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;74.998;80.120;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;73.455;81.663;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;73.822;81.875;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;75.365;80.332;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;75.732;80.544;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;74.189;82.087;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;74.556;82.299;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;76.099;80.756;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;76.466;80.968;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;74.922;82.511;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;75.289;82.723;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;76.833;81.179;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;77.199;81.391;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;75.656;82.935;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;76.023;83.146;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;77.566;81.603;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;77.933;81.815;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;76.389;83.358;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;76.756;83.570;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;78.300;82.026;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;78.667;82.238;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;77.123;83.782;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;77.490;83.994;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;79.034;82.450;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;79.400;82.662;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;77.856;84.206;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;78.223;84.418;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;79.767;82.874;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;80.134;83.085;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;78.590;84.630;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;78.957;84.841;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;80.501;83.297;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;80.868;83.509;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;79.324;85.053;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;79.690;85.265;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;81.235;83.721;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;81.602;83.933;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;80.057;85.477;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;80.424;85.689;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;81.968;84.144;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;82.335;84.356;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;80.791;85.901;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;81.157;86.113;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;82.702;84.568;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;83.069;84.780;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;81.524;86.324;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;81.891;86.536;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;83.436;84.992;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;83.803;85.203;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;82.258;86.748;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
T;82.624;86.960;0.400;0.000;0.000;0.000;85.542;0.000;240;0;2;3;6
P;84.169;85.415;0.400;0.000;0.000;0.000;85.542;0.027;240;0;2;3;6
